img_name,x1,y1,x2,y2,class
2578500_1189500_2579000_1190000.tiff,1200,4133,2266,4933,pitch
2578500_1189500_2579000_1190000.tiff,0,2533,666,3600,pitch
2578500_1189500_2579000_1190000.tiff,0,4533,266,4933,pitch
2578500_1189500_2579000_1190000.tiff,2000,3466,2666,4133,pitch
2578500_1189500_2579000_1190000.tiff,0,2133,266,2533,pitch
2578500_1189500_2579000_1190000.tiff,0,3333,666,4666,pitch
2578500_1189500_2579000_1190000.tiff,1200,1733,2266,3066,pitch
2578500_1189500_2579000_1190000.tiff,400,4400,800,4666,pitch
2578500_1189500_2579000_1190000.tiff,3733,3733,5066,4400,pitch
2578500_1216000_2579000_1216500.tiff,2133,0,3066,800,pitch
2578500_1245500_2579000_1246000.tiff,400,0,1466,666,pitch
2579500_1183000_2580000_1183500.tiff,3200,4000,4266,5333,pitch
2579500_1193500_2580000_1194000.tiff,3600,0,4266,800,pitch
2579500_1193500_2580000_1194000.tiff,2266,1600,3466,2400,pitch
2579500_1193500_2580000_1194000.tiff,266,3066,933,3733,pitch
2579500_1193500_2580000_1194000.tiff,0,1733,266,2133,pitch
2579500_1193500_2580000_1194000.tiff,4400,1200,5066,2533,pitch
2580000_1093000_2580500_1093500.tiff,666,4000,1333,4933,pitch
2580000_1093000_2580500_1093500.tiff,266,3200,933,3866,pitch
2580000_1093000_2580500_1093500.tiff,1733,800,2400,1600,pitch
2580000_1093000_2580500_1093500.tiff,3200,933,3733,1466,pitch
2580000_1093000_2580500_1093500.tiff,3466,2666,4133,3466,pitch
2580000_1177500_2580500_1178000.tiff,1866,0,3066,400,pitch
2580000_1177500_2580500_1178000.tiff,3333,4266,4400,4800,pitch
2580000_1177500_2580500_1178000.tiff,933,0,1600,533,pitch
2580000_1177500_2580500_1178000.tiff,933,2800,1200,3066,pitch
2580000_1183000_2580500_1183500.tiff,0,1466,533,1866,pitch
2580000_1183000_2580500_1183500.tiff,533,2666,1466,3733,pitch
2581500_1176500_2582000_1177000.tiff,3333,2000,3733,2533,pitch
2581500_1179000_2582000_1179500.tiff,533,1600,1333,2533,pitch
2581500_1179000_2582000_1179500.tiff,4400,4266,5066,5066,pitch
2581500_1179000_2582000_1179500.tiff,4266,1466,5200,3333,pitch
2581500_1212500_2582000_1213000.tiff,1066,0,1733,400,pitch
2581500_1212500_2582000_1213000.tiff,3600,1333,3866,1600,pitch
2581500_1212500_2582000_1213000.tiff,2266,3866,4400,5200,pitch
2581500_1212500_2582000_1213000.tiff,4400,0,4933,133,pitch
2581500_1212500_2582000_1213000.tiff,400,933,800,1333,pitch
2582000_1230000_2582500_1230500.tiff,0,800,800,1466,pitch
2582000_1230000_2582500_1230500.tiff,3866,0,5066,1333,pitch
2582000_1230000_2582500_1230500.tiff,0,1200,133,1466,pitch
2582000_1230000_2582500_1230500.tiff,4266,1733,5066,2933,pitch
2582000_1252500_2582500_1253000.tiff,3733,0,4800,666,pitch
2582000_1252500_2582500_1253000.tiff,666,0,1200,266,pitch
2582000_1252500_2582500_1253000.tiff,4266,3466,4533,3866,pitch
2582000_1252500_2582500_1253000.tiff,3866,1866,4533,2666,pitch
2582000_1252500_2582500_1253000.tiff,0,2533,533,4533,pitch
2582500_1198500_2583000_1199000.tiff,1733,3866,2666,4933,pitch
2582500_1198500_2583000_1199000.tiff,266,1466,1466,2400,pitch
2582500_1198500_2583000_1199000.tiff,1733,1200,2400,2266,pitch
2582500_1198500_2583000_1199000.tiff,0,133,400,666,pitch
2582500_1198500_2583000_1199000.tiff,3733,3200,4533,4133,pitch
2582500_1231500_2583000_1232000.tiff,1333,3333,2533,4666,pitch
2582500_1231500_2583000_1232000.tiff,2666,1600,2933,1866,pitch
2583000_1113000_2583500_1113500.tiff,533,3200,1466,3733,pitch
2583000_1113000_2583500_1113500.tiff,4400,3866,4800,4400,pitch
2583000_1176500_2583500_1177000.tiff,4000,0,4933,400,pitch
2583000_1176500_2583500_1177000.tiff,2800,0,4133,533,pitch
2583000_1176500_2583500_1177000.tiff,2933,2000,3333,2533,pitch
2583000_1176500_2583500_1177000.tiff,4000,2400,5200,3733,pitch
2583000_1176500_2583500_1177000.tiff,2533,400,3066,800,pitch
2583000_1182000_2583500_1182500.tiff,4000,2533,5066,3466,pitch
2583000_1182000_2583500_1182500.tiff,3600,1733,3866,2133,pitch
2583000_1182000_2583500_1182500.tiff,1066,2266,2266,3066,pitch
2583000_1184500_2583500_1185000.tiff,400,1466,800,1866,pitch
2583000_1184500_2583500_1185000.tiff,3866,2666,4133,2933,pitch
2583500_1176500_2584000_1177000.tiff,2133,3866,3466,4800,pitch
2583500_1193500_2584000_1194000.tiff,933,3466,1600,4000,pitch
2583500_1193500_2584000_1194000.tiff,0,3600,933,4533,pitch
2583500_1193500_2584000_1194000.tiff,133,800,400,1066,pitch
2583500_1193500_2584000_1194000.tiff,3466,533,4400,1466,pitch
2583500_1193500_2584000_1194000.tiff,1600,4266,2666,5066,pitch
2583500_1193500_2584000_1194000.tiff,1733,3466,2533,4400,pitch
2583500_1193500_2584000_1194000.tiff,2666,3200,3200,3733,pitch
2583500_1193500_2584000_1194000.tiff,2533,2800,3333,3200,pitch
2583500_1193500_2584000_1194000.tiff,933,666,2400,1733,pitch
2583500_1193500_2584000_1194000.tiff,0,0,533,400,pitch
2583500_1193500_2584000_1194000.tiff,2533,1466,3200,2533,pitch
2583500_1239000_2584000_1239500.tiff,1600,4133,2000,4400,pitch
2584000_1202000_2584500_1202500.tiff,2666,800,3733,2133,pitch
2584500_1179500_2585000_1180000.tiff,1866,3066,2266,3466,pitch
2584500_1179500_2585000_1180000.tiff,3333,2266,4000,2800,pitch
2584500_1179500_2585000_1180000.tiff,3600,3333,3866,3600,pitch
2584500_1179500_2585000_1180000.tiff,3466,2133,4000,2666,pitch
2584500_1179500_2585000_1180000.tiff,3066,133,4400,933,pitch
2584500_1179500_2585000_1180000.tiff,3866,2533,4800,3066,pitch
2584500_1194500_2585000_1195000.tiff,3200,800,4000,1333,pitch
2584500_1194500_2585000_1195000.tiff,800,1866,1066,2133,pitch
2584500_1194500_2585000_1195000.tiff,1200,3066,1600,3466,pitch
2584500_1202000_2585000_1202500.tiff,666,133,1733,1200,pitch
2584500_1202000_2585000_1202500.tiff,3866,4400,4133,4666,pitch
2584500_1202000_2585000_1202500.tiff,3733,2266,4666,2933,pitch
2584500_1202000_2585000_1202500.tiff,2666,2800,3066,3066,pitch
2585000_1111500_2585500_1112000.tiff,0,533,533,1733,pitch
2585000_1111500_2585500_1112000.tiff,1333,0,1733,400,pitch
2585000_1249500_2585500_1250000.tiff,3466,2533,3866,2800,pitch
2585000_1249500_2585500_1250000.tiff,2000,800,2800,2000,pitch
2585500_1176000_2586000_1176500.tiff,2533,3333,3733,4000,pitch
2585500_1176000_2586000_1176500.tiff,1333,3066,2000,3600,pitch
2585500_1227000_2586000_1227500.tiff,2933,3600,3600,4000,pitch
2585500_1227000_2586000_1227500.tiff,2133,2666,2666,3066,pitch
2585500_1243000_2586000_1243500.tiff,0,400,533,1200,pitch
2586500_1148500_2587000_1149000.tiff,0,0,666,933,pitch
2586500_1148500_2587000_1149000.tiff,2400,1200,4000,2000,pitch
2586500_1148500_2587000_1149000.tiff,1600,2533,2266,3066,pitch
2586500_1148500_2587000_1149000.tiff,1466,1866,2000,2666,pitch
2586500_1148500_2587000_1149000.tiff,266,1333,1866,2133,pitch
2586500_1148500_2587000_1149000.tiff,1466,3066,2400,4000,pitch
2587000_1191000_2587500_1191500.tiff,1333,0,2266,1066,pitch
2587000_1191000_2587500_1191500.tiff,666,0,1600,1066,pitch
2587000_1191000_2587500_1191500.tiff,4133,0,4666,666,pitch
2587000_1191000_2587500_1191500.tiff,0,1733,533,2800,pitch
2587000_1191000_2587500_1191500.tiff,1733,1066,2266,1466,pitch
2587000_1191500_2587500_1192000.tiff,1466,3200,2133,4133,pitch
2587000_1205500_2587500_1206000.tiff,3600,3866,3866,4133,pitch
2587000_1205500_2587500_1206000.tiff,3866,2533,4666,3066,pitch
2587000_1205500_2587500_1206000.tiff,1600,0,2400,533,pitch
2587500_1191000_2588000_1191500.tiff,2800,2533,4133,3333,pitch
2587500_1191000_2588000_1191500.tiff,4266,0,4800,133,pitch
2587500_1207500_2588000_1208000.tiff,2400,3600,3333,4933,pitch
2588000_1146000_2588500_1146500.tiff,1066,3333,2133,4400,pitch
2588000_1146000_2588500_1146500.tiff,1466,2933,2533,3733,pitch
2588000_1146000_2588500_1146500.tiff,1200,2000,2400,3200,pitch
2588000_1146000_2588500_1146500.tiff,2266,266,2800,1200,pitch
2588000_1146000_2588500_1146500.tiff,4000,3200,4933,4266,pitch
2588000_1146000_2588500_1146500.tiff,2800,800,3066,1200,pitch
2588000_1146000_2588500_1146500.tiff,4400,2000,4800,2666,pitch
2588000_1146000_2588500_1146500.tiff,0,3333,1200,4800,pitch
2588000_1146000_2588500_1146500.tiff,133,1066,666,1466,pitch
2588000_1146000_2588500_1146500.tiff,3866,4133,4666,5066,pitch
2588000_1146500_2588500_1147000.tiff,0,4133,1066,4933,pitch
2588000_1146500_2588500_1147000.tiff,4533,4133,4933,4400,pitch
2588000_1146500_2588500_1147000.tiff,2133,3733,2666,4666,pitch
2588000_1231500_2588500_1232000.tiff,3466,2800,3733,3200,pitch
2588000_1232000_2588500_1232500.tiff,2266,0,3866,800,pitch
2588000_1242500_2588500_1243000.tiff,4400,2933,4666,3200,pitch
2588000_1242500_2588500_1243000.tiff,133,4000,400,4266,pitch
2588000_1242500_2588500_1243000.tiff,2533,0,4400,400,pitch
2588000_1242500_2588500_1243000.tiff,0,0,1333,800,pitch
2588000_1242500_2588500_1243000.tiff,3866,400,5200,1466,pitch
2588000_1242500_2588500_1243000.tiff,4533,4000,4800,4400,pitch
2588500_1176500_2589000_1177000.tiff,933,400,1466,666,pitch
2588500_1176500_2589000_1177000.tiff,2133,1600,3333,2933,pitch
2588500_1176500_2589000_1177000.tiff,666,666,1466,1733,pitch
2588500_1176500_2589000_1177000.tiff,1466,2533,2266,3600,pitch
2588500_1176500_2589000_1177000.tiff,4133,1200,4933,2133,pitch
2588500_1176500_2589000_1177000.tiff,4000,2133,5066,3466,pitch
2588500_1176500_2589000_1177000.tiff,1866,3200,2533,3866,pitch
2588500_1176500_2589000_1177000.tiff,0,1600,266,2000,pitch
2588500_1244500_2589000_1245000.tiff,2000,1600,2266,1866,pitch
2589000_1114500_2589500_1115000.tiff,3600,2800,4133,3200,pitch
2589000_1114500_2589500_1115000.tiff,1066,3200,1600,3600,pitch
2589000_1114500_2589500_1115000.tiff,0,3066,133,3333,pitch
2589000_1114500_2589500_1115000.tiff,4400,3066,5066,3466,pitch
2589000_1194000_2589500_1194500.tiff,0,2400,933,3600,pitch
2589000_1194000_2589500_1194500.tiff,3733,0,4266,400,pitch
2589000_1194000_2589500_1194500.tiff,2133,1066,2933,2266,pitch
2589000_1194000_2589500_1194500.tiff,0,0,533,133,pitch
2589000_1213000_2589500_1213500.tiff,0,800,800,1200,pitch
2589000_1213000_2589500_1213500.tiff,1066,2400,1600,2933,pitch
2589000_1250500_2589500_1251000.tiff,666,1333,933,1600,pitch
2589000_1250500_2589500_1251000.tiff,2666,0,3466,400,pitch
2589000_1250500_2589500_1251000.tiff,0,4133,666,5066,pitch
2590000_1220000_2590500_1220500.tiff,3200,4400,4000,4933,pitch
2590000_1220000_2590500_1220500.tiff,0,3333,1066,4400,pitch
2590000_1220000_2590500_1220500.tiff,3200,2266,4133,3066,pitch
2590000_1220000_2590500_1220500.tiff,4666,666,5066,933,pitch
2590000_1220500_2590500_1221000.tiff,1866,3066,3066,4000,pitch
2590000_1220500_2590500_1221000.tiff,2133,3733,3200,4666,pitch
2590000_1220500_2590500_1221000.tiff,800,3200,1200,3600,pitch
2590000_1220500_2590500_1221000.tiff,1600,133,2133,533,pitch
2590000_1220500_2590500_1221000.tiff,1333,0,2266,400,pitch
2590500_1208000_2591000_1208500.tiff,933,1066,1733,2266,pitch
2590500_1208500_2591000_1209000.tiff,400,2933,2000,4133,pitch
2590500_1208500_2591000_1209000.tiff,4400,3200,4666,3466,pitch
2590500_1208500_2591000_1209000.tiff,3866,4000,4533,4533,pitch
2590500_1208500_2591000_1209000.tiff,2666,1333,3733,2400,pitch
2590500_1222000_2591000_1222500.tiff,4000,2000,4533,2400,pitch
2590500_1222000_2591000_1222500.tiff,800,3200,1600,4533,pitch
2590500_1232000_2591000_1232500.tiff,133,1066,1333,1600,pitch
2590500_1232000_2591000_1232500.tiff,0,3866,1600,5066,pitch
2590500_1232000_2591000_1232500.tiff,2266,666,3466,1333,pitch
2590500_1251000_2591000_1251500.tiff,533,0,1333,266,pitch
2591000_1216000_2591500_1216500.tiff,3600,1333,4266,2266,pitch
2591000_1216000_2591500_1216500.tiff,2266,1066,4133,2266,pitch
2591000_1222000_2591500_1222500.tiff,400,266,1466,933,pitch
2591000_1222000_2591500_1222500.tiff,4666,2000,4933,2266,pitch
2592000_1200500_2592500_1201000.tiff,2666,0,3866,400,pitch
2592000_1200500_2592500_1201000.tiff,2000,3866,2666,4666,pitch
2592000_1200500_2592500_1201000.tiff,1466,4400,1866,4666,pitch
2592500_1211500_2593000_1212000.tiff,4266,400,5200,933,pitch
2592500_1211500_2593000_1212000.tiff,1066,3866,1866,4400,pitch
2592500_1217000_2593000_1217500.tiff,1333,1066,2133,2000,pitch
2592500_1217000_2593000_1217500.tiff,1866,266,2800,1333,pitch
2592500_1217000_2593000_1217500.tiff,-134,0,933,1200,pitch
2592500_1217000_2593000_1217500.tiff,2933,4266,3333,4800,pitch
2592500_1217000_2593000_1217500.tiff,533,3866,1200,4266,pitch
2592500_1246000_2593000_1246500.tiff,133,2533,400,2800,pitch
2592500_1246000_2593000_1246500.tiff,133,533,933,1600,pitch
2592500_1246000_2593000_1246500.tiff,2266,533,2666,933,pitch
2592500_1246000_2593000_1246500.tiff,1733,1733,2266,2133,pitch
2593000_1122000_2593500_1122500.tiff,3733,3733,4400,4266,pitch
2593000_1122000_2593500_1122500.tiff,0,1733,400,2266,pitch
2593000_1122000_2593500_1122500.tiff,2533,2933,3066,3600,pitch
2593000_1122000_2593500_1122500.tiff,1866,4133,2133,4400,pitch
2593500_1202000_2594000_1202500.tiff,0,2933,666,3866,pitch
2593500_1202000_2594000_1202500.tiff,1333,4000,2133,5200,pitch
2593500_1202000_2594000_1202500.tiff,0,0,666,533,pitch
2593500_1202000_2594000_1202500.tiff,2533,0,3733,400,pitch
2593500_1202000_2594000_1202500.tiff,533,933,1866,2000,pitch
2593500_1202000_2594000_1202500.tiff,0,1333,533,1733,pitch
2593500_1212000_2594000_1212500.tiff,0,933,533,2266,pitch
2593500_1212000_2594000_1212500.tiff,933,0,1200,266,pitch
2593500_1212000_2594000_1212500.tiff,1200,4000,1466,4266,pitch
2594000_1120500_2594500_1121000.tiff,133,2266,800,2800,pitch
2594000_1120500_2594500_1121000.tiff,4266,0,4666,266,pitch
2594000_1223500_2594500_1224000.tiff,400,1333,1333,2666,pitch
2594500_1225000_2595000_1225500.tiff,0,4666,666,5066,pitch
2594500_1225000_2595000_1225500.tiff,1466,4000,2000,4933,pitch
2595000_1209500_2595500_1210000.tiff,4400,2266,4933,2666,pitch
2595000_1209500_2595500_1210000.tiff,1866,4000,2133,4266,pitch
2595000_1209500_2595500_1210000.tiff,0,2533,933,3600,pitch
2595000_1209500_2595500_1210000.tiff,1333,3600,1866,4000,pitch
2595000_1220500_2595500_1221000.tiff,2266,2800,2666,3066,pitch
2595000_1220500_2595500_1221000.tiff,266,2133,533,2400,pitch
2595000_1220500_2595500_1221000.tiff,800,1733,1200,2000,pitch
2595000_1243000_2595500_1243500.tiff,1466,3333,1733,3600,pitch
2595000_1243000_2595500_1243500.tiff,4266,800,4800,1466,pitch
2595000_1245500_2595500_1246000.tiff,3733,2266,4666,3200,pitch
2595000_1245500_2595500_1246000.tiff,4133,666,5066,1466,pitch
2595500_1151500_2596000_1152000.tiff,2266,1733,3466,2933,pitch
2595500_1151500_2596000_1152000.tiff,0,0,1066,1333,pitch
2595500_1151500_2596000_1152000.tiff,133,3200,933,4133,pitch
2595500_1151500_2596000_1152000.tiff,3200,4133,4400,5200,pitch
2595500_1151500_2596000_1152000.tiff,1466,0,2000,533,pitch
2595500_1151500_2596000_1152000.tiff,4400,400,5066,1866,pitch
2595500_1151500_2596000_1152000.tiff,3200,666,4133,2000,pitch
2595500_1152000_2596000_1152500.tiff,2133,3466,3200,4666,pitch
2595500_1152000_2596000_1152500.tiff,3066,266,3600,1600,pitch
2595500_1152000_2596000_1152500.tiff,3333,3066,4266,4400,pitch
2595500_1152000_2596000_1152500.tiff,2933,400,3466,1466,pitch
2597000_1119500_2597500_1120000.tiff,3066,1066,4266,2000,pitch
2597000_1119500_2597500_1120000.tiff,400,0,800,133,pitch
2597000_1214500_2597500_1215000.tiff,2666,666,3200,1333,pitch
2597500_1191000_2598000_1191500.tiff,2933,1333,3733,2400,pitch
2597500_1191000_2598000_1191500.tiff,3200,4133,3600,4800,pitch
2597500_1191000_2598000_1191500.tiff,2000,1200,2666,2533,pitch
2598000_1122500_2598500_1123000.tiff,0,2000,266,2266,pitch
2598000_1122500_2598500_1123000.tiff,400,1733,800,2133,pitch
2598000_1122500_2598500_1123000.tiff,133,2266,533,2533,pitch
2598000_1199500_2598500_1200000.tiff,1200,4400,2133,5066,pitch
2598000_1199500_2598500_1200000.tiff,400,4000,933,4400,pitch
2598000_1199500_2598500_1200000.tiff,800,3600,1733,4533,pitch
2598000_1199500_2598500_1200000.tiff,1600,3066,2133,3466,pitch
2598000_1199500_2598500_1200000.tiff,266,4266,533,4533,pitch
2598000_1199500_2598500_1200000.tiff,2800,1066,3200,1466,pitch
2598500_1122500_2599000_1123000.tiff,1333,3333,2000,3866,pitch
2598500_1199500_2599000_1200000.tiff,3466,1866,3866,2266,pitch
2598500_1200000_2599000_1200500.tiff,3866,0,4266,133,pitch
2598500_1205000_2599000_1205500.tiff,0,666,1333,1866,pitch
2598500_1205000_2599000_1205500.tiff,1733,3333,2800,4400,pitch
2598500_1205000_2599000_1205500.tiff,4000,3466,5200,4000,pitch
2598500_1205000_2599000_1205500.tiff,400,800,1733,2133,pitch
2598500_1205000_2599000_1205500.tiff,4133,0,5066,800,pitch
2598500_1205500_2599000_1206000.tiff,1066,4000,2000,4933,pitch
2598500_1205500_2599000_1206000.tiff,0,2000,666,3200,pitch
2598500_1249000_2599000_1249500.tiff,2266,533,3333,1333,pitch
2598500_1249000_2599000_1249500.tiff,3333,400,4000,1466,pitch
2598500_1249000_2599000_1249500.tiff,2800,3866,3466,4400,pitch
2598500_1249000_2599000_1249500.tiff,4000,0,5066,1200,pitch
2598500_1249000_2599000_1249500.tiff,2133,4000,2533,4666,pitch
2598500_1249000_2599000_1249500.tiff,800,2266,1733,3066,pitch
2599000_1227500_2599500_1228000.tiff,1466,3333,2000,3866,pitch
2599000_1227500_2599500_1228000.tiff,400,933,800,1333,pitch
2599000_1227500_2599500_1228000.tiff,1066,4400,1466,4800,pitch
2599000_1227500_2599500_1228000.tiff,2400,3866,3200,4400,pitch
2599000_1227500_2599500_1228000.tiff,4266,0,5200,933,pitch
2599000_1236500_2599500_1237000.tiff,533,1600,1200,2400,pitch
2599000_1236500_2599500_1237000.tiff,4400,1600,5066,2533,pitch
2599000_1236500_2599500_1237000.tiff,2133,2000,3200,3333,pitch
2599000_1250000_2599500_1250500.tiff,2533,2933,2933,3333,pitch
2599000_1250000_2599500_1250500.tiff,533,3733,1600,4400,pitch
2599000_1250000_2599500_1250500.tiff,266,0,666,400,pitch
2599000_1250000_2599500_1250500.tiff,0,3866,533,4400,pitch
2599000_1250000_2599500_1250500.tiff,933,1066,1600,1466,pitch
2599000_1250000_2599500_1250500.tiff,3200,0,3733,266,pitch
2599500_1185500_2600000_1186000.tiff,3733,3333,4133,3600,pitch
2599500_1185500_2600000_1186000.tiff,4000,2666,4800,3333,pitch
2599500_1185500_2600000_1186000.tiff,2000,1733,3066,2666,pitch
2599500_1185500_2600000_1186000.tiff,2400,0,3866,533,pitch
2599500_1223500_2600000_1224000.tiff,3866,3200,4933,4400,pitch
2599500_1223500_2600000_1224000.tiff,1466,800,2133,1466,pitch
2599500_1223500_2600000_1224000.tiff,1200,2533,1733,3066,pitch
2599500_1223500_2600000_1224000.tiff,2666,2933,3200,3333,pitch
2600000_1125000_2600500_1125500.tiff,3466,1733,4000,2266,pitch
2600000_1178500_2600500_1179000.tiff,3866,666,4400,1066,pitch
2600000_1179000_2600500_1179500.tiff,3466,1866,4000,2400,pitch
2600000_1179000_2600500_1179500.tiff,3466,3866,5066,5066,pitch
2600000_1179000_2600500_1179500.tiff,2800,3333,4133,4533,pitch
2600000_1185500_2600500_1186000.tiff,2000,2000,3066,2666,pitch
2600000_1185500_2600500_1186000.tiff,933,3066,1866,3466,pitch
2600000_1185500_2600500_1186000.tiff,0,2000,533,2400,pitch
2600000_1185500_2600500_1186000.tiff,0,0,1066,400,pitch
2600000_1202500_2600500_1203000.tiff,4266,800,5200,1466,pitch
2600000_1202500_2600500_1203000.tiff,266,1333,666,1733,pitch
2600000_1215500_2600500_1216000.tiff,0,0,933,400,pitch
2600500_1202500_2601000_1203000.tiff,2133,4400,2666,4800,pitch
2600500_1202500_2601000_1203000.tiff,4000,0,4266,666,pitch
2601000_1228000_2601500_1228500.tiff,2000,1333,2266,1733,pitch
2601000_1228000_2601500_1228500.tiff,3733,4400,4000,4666,pitch
2601500_1228000_2602000_1228500.tiff,3200,3866,4133,4800,pitch
2601500_1228000_2602000_1228500.tiff,933,3066,1600,3866,pitch
2601500_1228000_2602000_1228500.tiff,2666,2800,3600,3866,pitch
2601500_1228000_2602000_1228500.tiff,4000,0,5200,666,pitch
2602000_1191500_2602500_1192000.tiff,2800,933,3733,2000,pitch
2602000_1197000_2602500_1197500.tiff,1066,4000,1466,4533,pitch
2602000_1197000_2602500_1197500.tiff,800,0,1733,933,pitch
2602000_1200000_2602500_1200500.tiff,0,3066,666,3600,pitch
2602000_1200000_2602500_1200500.tiff,133,3733,1200,4400,pitch
2602000_1257000_2602500_1257500.tiff,533,3466,1466,4533,pitch
2602000_1257000_2602500_1257500.tiff,2800,1466,3333,2133,pitch
2602000_1257000_2602500_1257500.tiff,0,0,533,933,pitch
2602000_1257000_2602500_1257500.tiff,2800,800,3600,1466,pitch
2602000_1257000_2602500_1257500.tiff,4266,933,4800,1600,pitch
2602000_1257000_2602500_1257500.tiff,3466,0,4133,533,pitch
2602000_1257000_2602500_1257500.tiff,1066,2800,1466,3333,pitch
2602500_1195000_2603000_1195500.tiff,133,666,533,1066,pitch
2602500_1199500_2603000_1200000.tiff,266,1866,1200,3200,pitch
2602500_1199500_2603000_1200000.tiff,4133,1600,5200,2666,pitch
2602500_1199500_2603000_1200000.tiff,0,1200,933,2266,pitch
2602500_1199500_2603000_1200000.tiff,1733,1466,2400,2133,pitch
2602500_1207000_2603000_1207500.tiff,0,1600,266,1866,pitch
2602500_1207000_2603000_1207500.tiff,2666,3466,3866,4933,pitch
2602500_1242000_2603000_1242500.tiff,1333,3333,2000,4133,pitch
2603000_1128000_2603500_1128500.tiff,2800,1333,4000,2133,pitch
2603000_1128000_2603500_1128500.tiff,2533,1600,2933,2133,pitch
2603000_1128000_2603500_1128500.tiff,1066,1200,2000,1866,pitch
2603000_1128000_2603500_1128500.tiff,2133,2266,2800,3200,pitch
2603000_1128000_2603500_1128500.tiff,2133,666,2533,1066,pitch
2603000_1128000_2603500_1128500.tiff,1066,3466,2000,4533,pitch
2603000_1128000_2603500_1128500.tiff,2000,1200,2800,1600,pitch
2603000_1128000_2603500_1128500.tiff,1333,933,1866,1200,pitch
2603000_1128000_2603500_1128500.tiff,2133,0,2933,533,pitch
2603000_1128000_2603500_1128500.tiff,1333,666,1600,933,pitch
2603000_1184000_2603500_1184500.tiff,1866,3733,3066,5066,pitch
2603000_1184000_2603500_1184500.tiff,3066,933,3333,1200,pitch
2603000_1184000_2603500_1184500.tiff,0,4266,400,4933,pitch
2603000_1184000_2603500_1184500.tiff,2933,4400,3333,4800,pitch
2603000_1184000_2603500_1184500.tiff,933,4133,1333,4533,pitch
2603000_1184000_2603500_1184500.tiff,0,2800,1066,3733,pitch
2603000_1200000_2603500_1200500.tiff,0,2400,266,2666,pitch
2603500_1128500_2604000_1129000.tiff,666,3466,1200,3866,pitch
2603500_1128500_2604000_1129000.tiff,1466,2933,1733,3333,pitch
2604000_1254500_2604500_1255000.tiff,2933,2666,3466,3600,pitch
2604500_1193000_2605000_1193500.tiff,2400,2533,2666,2800,pitch
2604500_1193000_2605000_1193500.tiff,800,2133,1066,2400,pitch
2604500_1193000_2605000_1193500.tiff,4666,3733,4933,4133,pitch
2604500_1251500_2605000_1252000.tiff,1866,2666,2266,3066,pitch
2604500_1251500_2605000_1252000.tiff,0,3333,533,4000,pitch
2604500_1265000_2605000_1265500.tiff,2400,0,3600,666,pitch
2604500_1265000_2605000_1265500.tiff,3733,3333,4400,4000,pitch
2605000_1182500_2605500_1183000.tiff,666,0,1466,533,pitch
2605000_1182500_2605500_1183000.tiff,0,1600,400,2266,pitch
2605000_1265000_2605500_1265500.tiff,0,4266,1066,5066,pitch
2605000_1265000_2605500_1265500.tiff,1866,2266,2933,3333,pitch
2605500_1105000_2606000_1105500.tiff,2533,2666,2933,3066,pitch
2605500_1105000_2606000_1105500.tiff,4133,0,4800,400,pitch
2605500_1211000_2606000_1211500.tiff,2533,2666,3333,3600,pitch
2605500_1211000_2606000_1211500.tiff,2266,4533,2933,5066,pitch
2605500_1211000_2606000_1211500.tiff,2933,3600,4133,5066,pitch
2605500_1211000_2606000_1211500.tiff,800,4266,1866,5200,pitch
2605500_1211000_2606000_1211500.tiff,3333,3866,4266,5066,pitch
2605500_1229500_2606000_1230000.tiff,4133,2133,5200,3333,pitch
2605500_1255500_2606000_1256000.tiff,3866,933,5066,1733,pitch
2605500_1255500_2606000_1256000.tiff,4400,2933,5066,3600,pitch
2605500_1255500_2606000_1256000.tiff,2133,533,2933,1333,pitch
2605500_1259000_2606000_1259500.tiff,1733,0,2800,800,pitch
2605500_1259000_2606000_1259500.tiff,4133,800,5200,2266,pitch
2605500_1259500_2606000_1260000.tiff,0,1866,1200,2666,pitch
2606000_1230000_2606500_1230500.tiff,0,3866,1333,4933,pitch
2606000_1261000_2606500_1261500.tiff,133,2400,666,2933,pitch
2606000_1261000_2606500_1261500.tiff,0,3733,533,4533,pitch
2606000_1261000_2606500_1261500.tiff,3600,2666,4000,2933,pitch
2606000_1261000_2606500_1261500.tiff,800,0,1066,133,pitch
2606000_1261000_2606500_1261500.tiff,0,4400,800,5200,pitch
2606500_1214500_2607000_1215000.tiff,666,2266,1066,2666,pitch
2606500_1214500_2607000_1215000.tiff,3066,2133,3466,2400,pitch
2606500_1214500_2607000_1215000.tiff,3866,2000,5200,3066,pitch
2606500_1214500_2607000_1215000.tiff,1066,2000,1866,2933,pitch
2606500_1214500_2607000_1215000.tiff,400,0,1066,533,pitch
2606500_1214500_2607000_1215000.tiff,0,3733,533,4533,pitch
2607000_1126000_2607500_1126500.tiff,4266,1733,4666,2266,pitch
2607000_1126500_2607500_1127000.tiff,2133,4400,2400,4800,pitch
2607000_1254000_2607500_1254500.tiff,4000,3866,4666,4533,pitch
2607000_1254000_2607500_1254500.tiff,1733,4266,2266,4533,pitch
2607000_1254000_2607500_1254500.tiff,2933,4266,4400,5066,pitch
2607500_1127500_2608000_1128000.tiff,2000,1866,2533,2266,pitch
2607500_1229500_2608000_1230000.tiff,2800,666,3200,1066,pitch
2607500_1229500_2608000_1230000.tiff,1333,2400,2000,3066,pitch
